Country,Confirmed,Deaths,Recovered,Date,Population,PercPopConfirmed,PercPopDeaths
Croatia,7.0,0.0,0.0,2020-03-01,4105267.0,0.00017051266093045836,0.0
Croatia,7.0,0.0,0.0,2020-03-02,4105267.0,0.00017051266093045836,0.0
Croatia,9.0,0.0,0.0,2020-03-03,4105267.0,0.00021923056405344647,0.0
Croatia,10.0,0.0,0.0,2020-03-04,4105267.0,0.0002435895156149405,0.0
Croatia,10.0,0.0,0.0,2020-03-05,4105267.0,0.0002435895156149405,0.0
Croatia,11.0,0.0,0.0,2020-03-06,4105267.0,0.0002679484671764346,0.0
Croatia,12.0,0.0,0.0,2020-03-07,4105267.0,0.0002923074187379286,0.0
Croatia,12.0,0.0,0.0,2020-03-08,4105267.0,0.0002923074187379286,0.0
Croatia,12.0,0.0,0.0,2020-03-09,4105267.0,0.0002923074187379286,0.0
Croatia,14.0,0.0,0.0,2020-03-10,4105267.0,0.0003410253218609167,0.0
Croatia,19.0,0.0,0.0,2020-03-11,4105267.0,0.000462820079668387,0.0
Croatia,19.0,0.0,0.0,2020-03-12,4105267.0,0.000462820079668387,0.0
Croatia,32.0,0.0,1.0,2020-03-13,4105267.0,0.0007794864499678097,0.0
Croatia,38.0,0.0,1.0,2020-03-14,4105267.0,0.000925640159336774,0.0
Croatia,49.0,0.0,1.0,2020-03-15,4105267.0,0.0011935886265132085,0.0
Croatia,57.0,0.0,2.0,2020-03-16,4105267.0,0.001388460239005161,0.0
Croatia,65.0,0.0,4.0,2020-03-17,4105267.0,0.0015833318514971134,0.0
Croatia,81.0,0.0,4.0,2020-03-18,4105267.0,0.001973075076481018,0.0
Croatia,105.0,1.0,5.0,2020-03-19,4105267.0,0.0025576899139568756,2.4358951561494052e-05
Croatia,128.0,1.0,5.0,2020-03-20,4105267.0,0.0031179457998712387,2.4358951561494052e-05
Croatia,206.0,1.0,5.0,2020-03-21,4105267.0,0.005017944021667774,2.4358951561494052e-05
Croatia,254.0,1.0,5.0,2020-03-22,4105267.0,0.006187173696619489,2.4358951561494052e-05
Croatia,315.0,1.0,5.0,2020-03-23,4105267.0,0.007673069741870626,2.4358951561494052e-05
Croatia,382.0,1.0,5.0,2020-03-24,4105267.0,0.009305119496490728,2.4358951561494052e-05
Croatia,442.0,1.0,22.0,2020-03-25,4105267.0,0.010766656590180371,2.4358951561494052e-05
Croatia,495.0,3.0,22.0,2020-03-26,4105267.0,0.012057681022939555,7.307685468448215e-05
Croatia,586.0,3.0,37.0,2020-03-27,4105267.0,0.014274345615035515,7.307685468448215e-05
Croatia,657.0,5.0,45.0,2020-03-28,4105267.0,0.01600383117590159,0.00012179475780747025
Croatia,713.0,6.0,52.0,2020-03-29,4105267.0,0.017367932463345257,0.0001461537093689643
Croatia,790.0,6.0,67.0,2020-03-30,4105267.0,0.0192435717335803,0.0001461537093689643
Croatia,867.0,6.0,67.0,2020-03-31,4105267.0,0.021119211003815343,0.0001461537093689643
Croatia,963.0,6.0,73.0,2020-04-01,4105267.0,0.023457670353718773,0.0001461537093689643
Croatia,1011.0,7.0,88.0,2020-04-02,4105267.0,0.024626900028670486,0.00017051266093045836
Croatia,1079.0,8.0,92.0,2020-04-03,4105267.0,0.02628330873485208,0.00019487161249195242
Croatia,1126.0,12.0,119.0,2020-04-04,4105267.0,0.027428179458242302,0.0002923074187379286
Croatia,1182.0,15.0,125.0,2020-04-05,4105267.0,0.028792280745685968,0.00036538427342241075
Croatia,1222.0,16.0,130.0,2020-04-06,4105267.0,0.029766638808145732,0.00038974322498390484
Croatia,1282.0,18.0,167.0,2020-04-07,4105267.0,0.031228175901835374,0.00043846112810689295
Croatia,1343.0,19.0,179.0,2020-04-08,4105267.0,0.03271407194708651,0.000462820079668387
Croatia,1407.0,20.0,219.0,2020-04-09,4105267.0,0.03427304484702213,0.000487179031229881
Croatia,1495.0,21.0,231.0,2020-04-10,4105267.0,0.03641663258443361,0.000511537982791375
Croatia,1534.0,21.0,323.0,2020-04-11,4105267.0,0.03736663169533187,0.000511537982791375
Croatia,1600.0,23.0,373.0,2020-04-12,4105267.0,0.03897432249839048,0.0005602558859143632
Croatia,1650.0,25.0,400.0,2020-04-13,4105267.0,0.040192270076465184,0.0006089737890373513
Croatia,1704.0,31.0,415.0,2020-04-14,4105267.0,0.041507653460785866,0.0007551274984063156
Croatia,1741.0,33.0,473.0,2020-04-15,4105267.0,0.042408934668561146,0.0008038454015293037
Croatia,1791.0,35.0,529.0,2020-04-16,4105267.0,0.04362688224663585,0.0008525633046522918
Croatia,1814.0,36.0,600.0,2020-04-17,4105267.0,0.04418713813255021,0.0008769222562137859
Croatia,1832.0,39.0,615.0,2020-04-18,4105267.0,0.0446255992606571,0.000949999110898268
Croatia,1871.0,47.0,709.0,2020-04-19,4105267.0,0.04557559837155537,0.0011448707233902204
Croatia,1881.0,47.0,771.0,2020-04-20,4105267.0,0.045819187887170314,0.0011448707233902204
Croatia,1908.0,48.0,801.0,2020-04-21,4105267.0,0.04647687957933065,0.0011692296749517145
Cuba,3.0,0.0,0.0,2020-03-12,11326616.0,2.648628681329004e-05,0.0
Cuba,4.0,0.0,0.0,2020-03-13,11326616.0,3.5315049084386725e-05,0.0
Cuba,4.0,0.0,0.0,2020-03-14,11326616.0,3.5315049084386725e-05,0.0
Cuba,4.0,0.0,0.0,2020-03-15,11326616.0,3.5315049084386725e-05,0.0
Cuba,4.0,0.0,0.0,2020-03-16,11326616.0,3.5315049084386725e-05,0.0
Cuba,5.0,0.0,0.0,2020-03-17,11326616.0,4.41438113554834e-05,0.0
Cuba,7.0,1.0,0.0,2020-03-18,11326616.0,6.180133589767677e-05,8.828762271096681e-06
Cuba,11.0,1.0,0.0,2020-03-19,11326616.0,9.711638498206349e-05,8.828762271096681e-06
Cuba,16.0,1.0,0.0,2020-03-20,11326616.0,0.0001412601963375469,8.828762271096681e-06
Cuba,21.0,1.0,0.0,2020-03-21,11326616.0,0.00018540400769303028,8.828762271096681e-06
Cuba,35.0,1.0,0.0,2020-03-22,11326616.0,0.0003090066794883838,8.828762271096681e-06
Cuba,40.0,1.0,0.0,2020-03-23,11326616.0,0.0003531504908438672,8.828762271096681e-06
Cuba,48.0,1.0,1.0,2020-03-24,11326616.0,0.00042378058901264065,8.828762271096681e-06
Cuba,57.0,1.0,1.0,2020-03-25,11326616.0,0.0005032394494525107,8.828762271096681e-06
Cuba,67.0,2.0,1.0,2020-03-26,11326616.0,0.0005915270721634776,1.7657524542193363e-05
Cuba,80.0,2.0,4.0,2020-03-27,11326616.0,0.0007063009816877344,1.7657524542193363e-05
Cuba,119.0,3.0,4.0,2020-03-28,11326616.0,0.001050622710260505,2.648628681329004e-05
Cuba,139.0,3.0,4.0,2020-03-29,11326616.0,0.0012271979556824385,2.648628681329004e-05
Cuba,170.0,4.0,4.0,2020-03-30,11326616.0,0.0015008895860864357,3.5315049084386725e-05
Cuba,186.0,6.0,8.0,2020-03-31,11326616.0,0.0016421497824239827,5.297257362658008e-05
Cuba,212.0,6.0,12.0,2020-04-01,11326616.0,0.0018716976014724962,5.297257362658008e-05
Cuba,233.0,6.0,13.0,2020-04-02,11326616.0,0.0020571016091655266,5.297257362658008e-05
Cuba,269.0,6.0,15.0,2020-04-03,11326616.0,0.002374937050925007,5.297257362658008e-05
Cuba,288.0,6.0,15.0,2020-04-04,11326616.0,0.002542683534075844,5.297257362658008e-05
Cuba,320.0,8.0,15.0,2020-04-05,11326616.0,0.002825203926750938,7.063009816877345e-05
Cuba,350.0,9.0,18.0,2020-04-06,11326616.0,0.0030900667948838383,7.945886043987012e-05
Cuba,396.0,11.0,27.0,2020-04-07,11326616.0,0.0034961898593542855,9.711638498206349e-05
Cuba,457.0,12.0,27.0,2020-04-08,11326616.0,0.004034744357891183,0.00010594514725316016
Cuba,515.0,15.0,28.0,2020-04-09,11326616.0,0.00454681256961479,0.0001324314340664502
Cuba,564.0,15.0,51.0,2020-04-10,11326616.0,0.004979421920898528,0.0001324314340664502
Cuba,620.0,16.0,77.0,2020-04-11,11326616.0,0.005473832608079942,0.0001412601963375469
Cuba,669.0,18.0,92.0,2020-04-12,11326616.0,0.005906441959363679,0.00015891772087974024
Cuba,726.0,21.0,121.0,2020-04-13,11326616.0,0.0064096814088161905,0.00018540400769303028
Cuba,766.0,21.0,132.0,2020-04-14,11326616.0,0.006762831899660057,0.00018540400769303028
Cuba,814.0,24.0,151.0,2020-04-15,11326616.0,0.007186612488672698,0.00021189029450632032
Cuba,862.0,27.0,171.0,2020-04-16,11326616.0,0.007610393077685339,0.00023837658131961036
Cuba,923.0,31.0,192.0,2020-04-17,11326616.0,0.008148947576222237,0.0002736916304039971
Cuba,986.0,32.0,227.0,2020-04-18,11326616.0,0.008705159599301328,0.0002825203926750938
Cuba,1035.0,34.0,255.0,2020-04-19,11326616.0,0.009137768950585065,0.00030017791721728714
Cuba,1087.0,36.0,285.0,2020-04-20,11326616.0,0.009596864588682091,0.0003178354417594805
Cuba,1137.0,38.0,309.0,2020-04-21,11326616.0,0.010038302702236926,0.0003354929663016739
Cyprus,2.0,0.0,0.0,2020-03-09,1207359.0,0.0001656508130556032,0.0
Cyprus,3.0,0.0,0.0,2020-03-10,1207359.0,0.00024847621958340476,0.0
Cyprus,6.0,0.0,0.0,2020-03-11,1207359.0,0.0004969524391668095,0.0
Cyprus,6.0,0.0,0.0,2020-03-12,1207359.0,0.0004969524391668095,0.0
Cyprus,14.0,0.0,0.0,2020-03-13,1207359.0,0.0011595556913892222,0.0
Cyprus,26.0,0.0,0.0,2020-03-14,1207359.0,0.0021534605697228412,0.0
Cyprus,26.0,0.0,0.0,2020-03-15,1207359.0,0.0021534605697228412,0.0
Cyprus,33.0,0.0,0.0,2020-03-16,1207359.0,0.0027332384154174524,0.0
Cyprus,46.0,0.0,0.0,2020-03-17,1207359.0,0.003809968700278873,0.0
Cyprus,49.0,0.0,0.0,2020-03-18,1207359.0,0.004058444919862278,0.0
Cyprus,67.0,0.0,0.0,2020-03-19,1207359.0,0.005549302237362707,0.0
Cyprus,67.0,0.0,0.0,2020-03-20,1207359.0,0.005549302237362707,0.0
Cyprus,84.0,0.0,0.0,2020-03-21,1207359.0,0.0069573341483353335,0.0
Cyprus,95.0,1.0,3.0,2020-03-22,1207359.0,0.007868413620141151,8.28254065278016e-05
Cyprus,116.0,1.0,3.0,2020-03-23,1207359.0,0.009607747157224985,8.28254065278016e-05
Cyprus,124.0,3.0,3.0,2020-03-24,1207359.0,0.010270350409447397,0.00024847621958340476
Cyprus,132.0,3.0,3.0,2020-03-25,1207359.0,0.01093295366166981,0.00024847621958340476
Cyprus,146.0,3.0,4.0,2020-03-26,1207359.0,0.012092509353059033,0.00024847621958340476
Cyprus,162.0,5.0,15.0,2020-03-27,1207359.0,0.013417715857503858,0.00041412703263900795
Cyprus,179.0,5.0,15.0,2020-03-28,1207359.0,0.014825747768476484,0.00041412703263900795
Cyprus,214.0,5.0,15.0,2020-03-29,1207359.0,0.01772463699694954,0.00041412703263900795
Cyprus,230.0,7.0,22.0,2020-03-30,1207359.0,0.019049843501394367,0.0005797778456946111
Cyprus,262.0,8.0,23.0,2020-03-31,1207359.0,0.021700256510284018,0.0006626032522224128
Cyprus,320.0,9.0,28.0,2020-04-01,1207359.0,0.02650413008889651,0.0007454286587502143
Cyprus,356.0,10.0,28.0,2020-04-02,1207359.0,0.029485844723897366,0.0008282540652780159
Cyprus,396.0,11.0,28.0,2020-04-03,1207359.0,0.03279886098500943,0.0009110794718058175
Cyprus,426.0,11.0,33.0,2020-04-04,1207359.0,0.03528362318084348,0.0009110794718058175
Cyprus,446.0,9.0,37.0,2020-04-05,1207359.0,0.03694013131139951,0.0007454286587502143
Cyprus,465.0,9.0,45.0,2020-04-06,1207359.0,0.03851381403542774,0.0007454286587502143
Cyprus,494.0,9.0,47.0,2020-04-07,1207359.0,0.04091575082473398,0.0007454286587502143
Cyprus,526.0,9.0,52.0,2020-04-08,1207359.0,0.04356616383362363,0.0007454286587502143
Cyprus,564.0,10.0,53.0,2020-04-09,1207359.0,0.0467135292816801,0.0008282540652780159
Cyprus,595.0,10.0,58.0,2020-04-10,1207359.0,0.049281116884041944,0.0008282540652780159
Cyprus,616.0,10.0,61.0,2020-04-11,1207359.0,0.05102045042112578,0.0008282540652780159
Cyprus,633.0,11.0,65.0,2020-04-12,1207359.0,0.05242848233209841,0.0009110794718058175
Cyprus,662.0,12.0,65.0,2020-04-13,1207359.0,0.054830419121404655,0.000993904878333619
Cyprus,695.0,12.0,65.0,2020-04-14,1207359.0,0.057563657536822105,0.000993904878333619
Cyprus,715.0,12.0,65.0,2020-04-15,1207359.0,0.05922016566737814,0.000993904878333619
Cyprus,735.0,12.0,77.0,2020-04-16,1207359.0,0.06087667379793417,0.000993904878333619
Cyprus,750.0,12.0,77.0,2020-04-17,1207359.0,0.06211905489585119,0.000993904878333619
Cyprus,761.0,12.0,79.0,2020-04-18,1207359.0,0.063030134367657,0.000993904878333619
Cyprus,767.0,12.0,81.0,2020-04-19,1207359.0,0.06352708680682383,0.000993904878333619
Cyprus,772.0,12.0,81.0,2020-04-20,1207359.0,0.06394121383946283,0.000993904878333619
Cyprus,784.0,12.0,98.0,2020-04-21,1207359.0,0.06493511871779645,0.000993904878333619
Czech Republic,3.0,0.0,0.0,2020-03-01,10708981.0,2.801386985372371e-05,0.0
Czech Republic,3.0,0.0,0.0,2020-03-02,10708981.0,2.801386985372371e-05,0.0
Czech Republic,5.0,0.0,0.0,2020-03-03,10708981.0,4.6689783089539516e-05,0.0
Czech Republic,8.0,0.0,0.0,2020-03-04,10708981.0,7.470365294326323e-05,0.0
Czech Republic,12.0,0.0,0.0,2020-03-05,10708981.0,0.00011205547941489484,0.0
Czech Republic,18.0,0.0,0.0,2020-03-06,10708981.0,0.00016808321912234226,0.0
Czech Republic,19.0,0.0,0.0,2020-03-07,10708981.0,0.00017742117574025016,0.0
Czech Republic,31.0,0.0,0.0,2020-03-08,10708981.0,0.000289476655155145,0.0
Czech Republic,31.0,0.0,0.0,2020-03-09,10708981.0,0.000289476655155145,0.0
Czech Republic,41.0,0.0,0.0,2020-03-10,10708981.0,0.00038285622133422406,0.0
Czech Republic,91.0,0.0,0.0,2020-03-11,10708981.0,0.0008497540522296193,0.0
Czech Republic,94.0,0.0,0.0,2020-03-12,10708981.0,0.000877767922083343,0.0
Czech Republic,141.0,0.0,0.0,2020-03-13,10708981.0,0.0013166518831250144,0.0
Czech Republic,189.0,0.0,0.0,2020-03-14,10708981.0,0.0017648738007845937,0.0
Czech Republic,253.0,0.0,0.0,2020-03-15,10708981.0,0.0023625030243306995,0.0
Czech Republic,298.0,0.0,3.0,2020-03-16,10708981.0,0.002782711072136555,0.0
Czech Republic,396.0,0.0,3.0,2020-03-17,10708981.0,0.00369783082069153,0.0
Czech Republic,464.0,0.0,3.0,2020-03-18,10708981.0,0.0043328118707092675,0.0
Czech Republic,694.0,0.0,3.0,2020-03-19,10708981.0,0.006480541892828085,0.0
Czech Republic,833.0,0.0,4.0,2020-03-20,10708981.0,0.0077785178627172834,0.0
Czech Republic,995.0,0.0,6.0,2020-03-21,10708981.0,0.009291266834818365,0.0
Czech Republic,1120.0,1.0,6.0,2020-03-22,10708981.0,0.010458511412056852,9.337956617907903e-06
Czech Republic,1236.0,1.0,7.0,2020-03-23,10708981.0,0.01154171437973417,9.337956617907903e-06
Czech Republic,1394.0,3.0,10.0,2020-03-24,10708981.0,0.013017111525363619,2.801386985372371e-05
Czech Republic,1654.0,6.0,10.0,2020-03-25,10708981.0,0.015444980246019672,5.602773970744742e-05
Czech Republic,1925.0,9.0,10.0,2020-03-26,10708981.0,0.017975566489472714,8.404160956117113e-05
Czech Republic,2279.0,9.0,11.0,2020-03-27,10708981.0,0.02128120313221211,8.404160956117113e-05
Czech Republic,2631.0,11.0,11.0,2020-03-28,10708981.0,0.024568163861715696,0.00010271752279698693
Czech Republic,2817.0,16.0,11.0,2020-03-29,10708981.0,0.026305023792646563,0.00014940730588652645
Czech Republic,3001.0,23.0,25.0,2020-03-30,10708981.0,0.028023207810341618,0.00021477300221188177
Czech Republic,3308.0,31.0,45.0,2020-03-31,10708981.0,0.030889960492039344,0.000289476655155145
Czech Republic,3508.0,39.0,61.0,2020-04-01,10708981.0,0.03275755181562093,0.00036418030809840825
Czech Republic,3858.0,44.0,67.0,2020-04-02,10708981.0,0.03602583663188869,0.00041087009118794774
Czech Republic,4091.0,53.0,72.0,2020-04-03,10708981.0,0.03820158052386123,0.0004949117007491189
Czech Republic,4472.0,59.0,78.0,2020-04-04,10708981.0,0.041759341995284145,0.0005509394404565664
Czech Republic,4587.0,67.0,96.0,2020-04-05,10708981.0,0.042833207006343556,0.0006256430933998296
Czech Republic,4822.0,78.0,121.0,2020-04-06,10708981.0,0.04502762681155191,0.0007283606161968165
Czech Republic,5017.0,88.0,172.0,2020-04-07,10708981.0,0.04684852835204395,0.0008217401823758955
Czech Republic,5312.0,99.0,233.0,2020-04-08,10708981.0,0.04960322555432679,0.0009244577051728825
Czech Republic,5569.0,112.0,301.0,2020-04-09,10708981.0,0.05200308040512912,0.0010458511412056852
Czech Republic,5732.0,119.0,346.0,2020-04-10,10708981.0,0.0535251673338481,0.0011112168375310406
Czech Republic,5831.0,129.0,411.0,2020-04-11,10708981.0,0.05444962503902099,0.0012045964037101196
Czech Republic,5991.0,138.0,464.0,2020-04-12,10708981.0,0.05594369809788625,0.0012886380132712907
Czech Republic,6059.0,143.0,519.0,2020-04-13,10708981.0,0.05657867914790399,0.0013353277963608302
Czech Republic,6111.0,161.0,642.0,2020-04-14,10708981.0,0.0570642528920352,0.0015034110154831725
Czech Republic,6216.0,166.0,819.0,2020-04-15,10708981.0,0.05804473833691553,0.001550100798572712
Czech Republic,6433.0,169.0,972.0,2020-04-16,10708981.0,0.060071074923001545,0.0015781146684264358
Czech Republic,6549.0,173.0,1174.0,2020-04-17,10708981.0,0.061154277890678864,0.0016154664948980673
Czech Republic,6606.0,181.0,1227.0,2020-04-18,10708981.0,0.06168654141789961,0.0016901701478413305
Czech Republic,6746.0,186.0,1298.0,2020-04-19,10708981.0,0.06299385534440671,0.00173685993093087
Czech Republic,6900.0,194.0,1559.0,2020-04-20,10708981.0,0.06443190066356454,0.0018115635838741333
Czech Republic,7033.0,201.0,1753.0,2020-04-21,10708981.0,0.06567384889374629,0.0018769292801994887
Denmark,1.0,0.0,0.0,2020-02-27,5792202.0,1.7264591255622647e-05,0.0
Denmark,1.0,0.0,0.0,2020-02-28,5792202.0,1.7264591255622647e-05,0.0
Denmark,3.0,0.0,0.0,2020-02-29,5792202.0,5.179377376686794e-05,0.0
Denmark,4.0,0.0,0.0,2020-03-01,5792202.0,6.905836502249059e-05,0.0
Denmark,4.0,0.0,0.0,2020-03-02,5792202.0,6.905836502249059e-05,0.0
Denmark,6.0,0.0,0.0,2020-03-03,5792202.0,0.00010358754753373588,0.0
Denmark,10.0,0.0,0.0,2020-03-04,5792202.0,0.00017264591255622646,0.0
Denmark,10.0,0.0,0.0,2020-03-05,5792202.0,0.00017264591255622646,0.0
Denmark,23.0,0.0,1.0,2020-03-06,5792202.0,0.00039708559887932085,0.0
Denmark,23.0,0.0,1.0,2020-03-07,5792202.0,0.00039708559887932085,0.0
Denmark,35.0,0.0,1.0,2020-03-08,5792202.0,0.0006042606939467926,0.0
Denmark,90.0,0.0,1.0,2020-03-09,5792202.0,0.0015538132130060382,0.0
Denmark,262.0,0.0,1.0,2020-03-10,5792202.0,0.0045233229089731335,0.0
Denmark,444.0,0.0,1.0,2020-03-11,5792202.0,0.007665478517496454,0.0
Denmark,617.0,0.0,1.0,2020-03-12,5792202.0,0.010652252804719172,0.0
Denmark,804.0,0.0,1.0,2020-03-13,5792202.0,0.013880731369520607,0.0
Denmark,836.0,1.0,1.0,2020-03-14,5792202.0,0.014433198289700532,1.7264591255622647e-05
Denmark,875.0,2.0,1.0,2020-03-15,5792202.0,0.015106517348669815,3.4529182511245294e-05
Denmark,932.0,3.0,1.0,2020-03-16,5792202.0,0.016090599050240306,5.179377376686794e-05
Denmark,1024.0,4.0,1.0,2020-03-17,5792202.0,0.01767894144575759,6.905836502249059e-05
Denmark,1115.0,4.0,1.0,2020-03-18,5792202.0,0.01925001925001925,6.905836502249059e-05
Denmark,1225.0,6.0,1.0,2020-03-19,5792202.0,0.02114912428813774,0.00010358754753373588
Denmark,1337.0,9.0,1.0,2020-03-20,5792202.0,0.023082758508767478,0.0001553813213006038
Denmark,1420.0,13.0,1.0,2020-03-21,5792202.0,0.024515719582984156,0.00022443968632309438
Denmark,1514.0,13.0,4.0,2020-03-22,5792202.0,0.026138591161012685,0.00022443968632309438
Denmark,1572.0,24.0,24.0,2020-03-23,5792202.0,0.0271399374538388,0.0004143501901349435
Denmark,1718.0,32.0,36.0,2020-03-24,5792202.0,0.029660567777159707,0.0005524669201799247
Denmark,1862.0,34.0,41.0,2020-03-25,5792202.0,0.032146668917969363,0.0005869961026911699
Denmark,2023.0,41.0,50.0,2020-03-26,5792202.0,0.034926268110124614,0.0007078482414805285
Denmark,2200.0,52.0,57.0,2020-03-27,5792202.0,0.03798210076236982,0.0008977587452923775
Denmark,2366.0,65.0,57.0,2020-03-28,5792202.0,0.04084802291080318,0.001122198431615472
Denmark,2564.0,72.0,73.0,2020-03-29,5792202.0,0.04426641197941646,0.0012430505704048305
Denmark,2755.0,77.0,73.0,2020-03-30,5792202.0,0.047563948909240386,0.0013293735266829438
Denmark,3039.0,90.0,77.0,2020-03-31,5792202.0,0.05246709282583722,0.0015538132130060382
Denmark,3290.0,104.0,971.0,2020-04-01,5792202.0,0.056800505230998506,0.001795517490584755
Denmark,3573.0,123.0,1172.0,2020-04-02,5792202.0,0.061686384556339714,0.0021235447244415855
Denmark,3946.0,139.0,1287.0,2020-04-03,5792202.0,0.06812607709468696,0.0023997781845315476
Denmark,4269.0,161.0,1379.0,2020-04-04,5792202.0,0.07370254007025308,0.002779599192155246
Denmark,4561.0,179.0,1429.0,2020-04-05,5792202.0,0.0787438007168949,0.0030903618347564534
Denmark,4875.0,187.0,1489.0,2020-04-06,5792202.0,0.0841648823711604,0.0032284785648014347
Denmark,5266.0,203.0,1621.0,2020-04-07,5792202.0,0.09091533755210886,0.003504712024891397
Denmark,5597.0,218.0,1763.0,2020-04-08,5792202.0,0.09662991725771995,0.003763680893725737
Denmark,5830.0,237.0,1883.0,2020-04-09,5792202.0,0.10065256702028003,0.004091708127582567
Denmark,6014.0,247.0,1929.0,2020-04-10,5792202.0,0.1038292518113146,0.004264354040138794
Denmark,6191.0,260.0,2111.0,2020-04-11,5792202.0,0.10688508446355979,0.004488793726461888
Denmark,6369.0,273.0,2291.0,2020-04-12,5792202.0,0.10995818170706063,0.004713233412784982
Denmark,6513.0,285.0,2403.0,2020-04-13,5792202.0,0.1124442828478703,0.004920408507852454
Denmark,6706.0,299.0,2689.0,2020-04-14,5792202.0,0.11577634896020546,0.0051621127854311714
Denmark,6876.0,309.0,2925.0,2020-04-15,5792202.0,0.11871132947366131,0.005334758697987397
Denmark,7074.0,321.0,3203.0,2020-04-16,5792202.0,0.1221297185422746,0.005541933793054869
Denmark,7268.0,336.0,3571.0,2020-04-17,5792202.0,0.1254790492458654,0.005800902661889209
Denmark,7437.0,346.0,4031.0,2020-04-18,5792202.0,0.1283967651680656,0.005973548574445435
Denmark,7580.0,355.0,4328.0,2020-04-19,5792202.0,0.13086560171761966,0.006128929895746039
Denmark,7711.0,364.0,4499.0,2020-04-20,5792202.0,0.1331272631721062,0.006284311217046643
Denmark,7891.0,370.0,4889.0,2020-04-21,5792202.0,0.1362348895981183,0.0063878987645803785
Djibouti,1.0,0.0,0.0,2020-03-18,988000.0,0.00010121457489878542,0.0
Djibouti,1.0,0.0,0.0,2020-03-19,988000.0,0.00010121457489878542,0.0
Djibouti,1.0,0.0,0.0,2020-03-20,988000.0,0.00010121457489878542,0.0
Djibouti,1.0,0.0,0.0,2020-03-21,988000.0,0.00010121457489878542,0.0
Djibouti,1.0,0.0,0.0,2020-03-22,988000.0,0.00010121457489878542,0.0
Djibouti,3.0,0.0,0.0,2020-03-23,988000.0,0.0003036437246963563,0.0
Djibouti,3.0,0.0,0.0,2020-03-24,988000.0,0.0003036437246963563,0.0
Djibouti,11.0,0.0,0.0,2020-03-25,988000.0,0.0011133603238866396,0.0
Djibouti,11.0,0.0,0.0,2020-03-26,988000.0,0.0011133603238866396,0.0
Djibouti,12.0,0.0,0.0,2020-03-27,988000.0,0.0012145748987854252,0.0
Djibouti,14.0,0.0,0.0,2020-03-28,988000.0,0.001417004048582996,0.0
Djibouti,18.0,0.0,0.0,2020-03-29,988000.0,0.0018218623481781376,0.0
Djibouti,18.0,0.0,0.0,2020-03-30,988000.0,0.0018218623481781376,0.0
Djibouti,30.0,0.0,0.0,2020-03-31,988000.0,0.003036437246963563,0.0
Djibouti,33.0,0.0,0.0,2020-04-01,988000.0,0.0033400809716599192,0.0
Djibouti,40.0,0.0,0.0,2020-04-02,988000.0,0.004048582995951417,0.0
Djibouti,49.0,0.0,8.0,2020-04-03,988000.0,0.004959514170040486,0.0
Djibouti,50.0,0.0,8.0,2020-04-04,988000.0,0.005060728744939271,0.0
Djibouti,59.0,0.0,9.0,2020-04-05,988000.0,0.00597165991902834,0.0
Djibouti,90.0,0.0,9.0,2020-04-06,988000.0,0.009109311740890687,0.0
Djibouti,90.0,0.0,9.0,2020-04-07,988000.0,0.009109311740890687,0.0
Djibouti,135.0,0.0,25.0,2020-04-08,988000.0,0.013663967611336033,0.0
Djibouti,135.0,0.0,25.0,2020-04-09,988000.0,0.013663967611336033,0.0
Djibouti,150.0,1.0,36.0,2020-04-10,988000.0,0.015182186234817813,0.00010121457489878542
Djibouti,187.0,2.0,36.0,2020-04-11,988000.0,0.018927125506072874,0.00020242914979757084
Djibouti,214.0,2.0,36.0,2020-04-12,988000.0,0.02165991902834008,0.00020242914979757084
Djibouti,298.0,2.0,41.0,2020-04-13,988000.0,0.030161943319838055,0.00020242914979757084
Djibouti,363.0,2.0,53.0,2020-04-14,988000.0,0.03674089068825911,0.00020242914979757084
Djibouti,435.0,2.0,71.0,2020-04-15,988000.0,0.04402834008097166,0.00020242914979757084
Djibouti,591.0,2.0,73.0,2020-04-16,988000.0,0.059817813765182186,0.00020242914979757084
Djibouti,732.0,2.0,76.0,2020-04-17,988000.0,0.07408906882591093,0.00020242914979757084
Djibouti,732.0,2.0,76.0,2020-04-18,988000.0,0.07408906882591093,0.00020242914979757084
Djibouti,846.0,2.0,102.0,2020-04-19,988000.0,0.08562753036437247,0.00020242914979757084
Djibouti,846.0,2.0,102.0,2020-04-20,988000.0,0.08562753036437247,0.00020242914979757084
Djibouti,945.0,2.0,112.0,2020-04-21,988000.0,0.09564777327935223,0.00020242914979757084
Dominica,1.0,0.0,0.0,2020-03-22,71986.0,0.0013891590031394993,0.0
Dominica,2.0,0.0,0.0,2020-03-23,71986.0,0.0027783180062789987,0.0
Dominica,2.0,0.0,0.0,2020-03-24,71986.0,0.0027783180062789987,0.0
Dominica,7.0,0.0,0.0,2020-03-25,71986.0,0.009724113021976495,0.0
Dominica,11.0,0.0,0.0,2020-03-26,71986.0,0.015280749034534493,0.0
Dominica,11.0,0.0,0.0,2020-03-27,71986.0,0.015280749034534493,0.0
Dominica,11.0,0.0,0.0,2020-03-28,71986.0,0.015280749034534493,0.0
Dominica,11.0,0.0,0.0,2020-03-29,71986.0,0.015280749034534493,0.0
Dominica,11.0,0.0,0.0,2020-03-30,71986.0,0.015280749034534493,0.0
Dominica,12.0,0.0,0.0,2020-03-31,71986.0,0.016669908037673993,0.0
Dominica,12.0,0.0,0.0,2020-04-01,71986.0,0.016669908037673993,0.0
